2269 457 2405 421 39 9	444 29 80 32 118 120 267
12 592 781 48 477	12 126 781 48 477 66
536 8920 4242 16	15276 32 39 9 187 79
118 338 4682 457	586 1493 457 345
1763 366 1763 366 366 522 522	1316 1383 522 366 522 366 522 366 522 366
297 12 62 44	12 1401 462 212 522
629 29 454 5951 456 276	629 12 19 2879 454 5951 456 276
202 161 253 347	161 44 6224
444 12 10 568 338 11	12 444 1787 568 338
536 19 43	12 4608 536 19 43
246 247 392 250	29 106 168 837 247 19 247 248
1638 114 208 355	2613 79 365 8 9 161
145 336 541 538 781 48 440	47 229 538 541 538 541 1263 541 6442 541
646 29 106 67 2 300	4 424 276
73 12 19 455 456	12 309 455 456
23 606 290 33	4 6 290 33 522 67 5 130
760 459 32 12 243 29 217 4548	760 459 12 32 330 79
29 142 7707 19 124 12	29 251 7707 12
11961 29 217 317 251 4261 19	1847 127 1272 433 434 29 217 32 227 771 1017
29 101 102 12 168	29 161 12 168
12 19 35 35 23 2586 16	12 296 371 1356 574 2684 192 522 19
348 29 304 579 7897	29 7897 276
2882 163 126 168 276	29 518 163 29 634 163 672 126 168 19 276
29 595 127 6 592 19 672 205 19	1622 636 5662
32 59 524 525 12 16	485 12 19 23 39 9 59
133 134 7523 29 19 19426	177 1902 169 718
255 360 12 922	360 12 922 2521
82 79 1862 19 353 2124	82 79 4801 1213 333 19 353 2124
272 12 4704 2856 2556 366	10 106 272 12 275 11
217 254 44 533 217 254 536	217 101 102 536
561 561 12 263 29 19 447	29 251 9264 12 447 29
12 1239 10 1239 66	29 10 101 102 12 634 163 1239 10 1239
285 991 29 19 3141 140 370 453 13 97 10	140 370 186 187 473 784 331 285 432 379 3928 13826
29 19 975 243 25 574	12 972 973 515 25 471 200
29 675 243 23 215 168 10 394 12 11	29 8088 12
485 12 12 524 525 29 16	29 524 525 12 12 431 432 485 29 16
546 358 47 541 336 153 50 45 48 1376	540 358 47 541 542 283 45 48 32 90 1272 1376
392 23 29 1794	837 247 277 217 23 29 1794
7881 21510 8 9 513	689 79 119 433 398 514
12 453 317 4 39 9	12 1864 13 4 39 9
848 29 954 10936 1745 12 11	29 6271 665 12
29 19 1001 253 23 12	29 19 451 1299 12 3715 1822 11
140 370 56 57 2215 32 1424 711 6696 23 8 9 773 33	426 56 57 462 804 19 16501 20232 39 9
360 29 312 43	12 32 39 9 459 9154 19
230 8 9 83 453 80 232 126	83 1188 52 53 11
12 317 161 54 6440 300 16	12 317 161 2417 300 16
29 19 426 147 121 23 58 267	29 140 370 19 232 2198 147 121 23 52 53 267
12 1251 11 80 19	1251 11 80 32
29 431 432 176 12 629 43 78 16	217 459 12 176 29 629 16
578 59 60 23 29 108 895 19 65	578 59 60 23 29 19 65
12 2197 637 636	12 2197 215 635 11
29 446 795 11	29 592 23 795 795 19 11
416 451 10 6756	279 1002 1206 11
22 2407 272 3493 32 43 4154	22 4275 4154 76
252 12 241 2250 66	12 2250 43
5238 52 223 5238	87 227 52
107 108 19 1051 243 39 9 21341 462	12 243 39 9 21341 462
272 12 312 247 457 785 548	29 255 272 12 312 247
12 317 10 317 4 5982 300	12 13 161 2420 3672 300 16
2497 546 358 47 541 336 50 45 48	282 283 283 282 546 358 47 541 336 1618 615 1359 611 612
444 459 161	573 432 161 39 9
12 342 518 10 719 16	12 8 9 453 10 435 533
12 592 19 311 573 10 13 16	12 311 573 10 13 23 809 19 16
1413 33 28 12 202 254 19	28 8 9 254
12 260 29 62 44	12 1774 29 62 39 9
29 1139 12 366	29 725 173 12 11 533
72 29 240 1401 2351	168 350 249 19 285 1370
29 19 140 370 62 43 1274 120	29 19 426 43 1274 120 267
12 23 10 23 299	12 23 10 23 16094
4325 804 3804 4440	1840 4325 6 4326
315 8 9 62	29 647 12 317 1596 316
45 46 47 48 481 5293 1236 19 159 50 623 157	45 46 47 48 481 5293 1236 159 50 623
12 115 115 35 35 634 39 9 344	12 19 115 115 35 35 634 39 9 344
9843 403 276	886 403 276
29 19 1022 279 23 454 23 470	28 12 595 29 23 454 19 594 470 19
12 83 2169 19 23 39 9 2170 328 533	2169 39 9 2170 328 76
28 9 1006 12 72 29 11978	72 29 1252 7106
107 1637 20 187	12 459 2334 19 276
824 29 1729 261 276	7695 29 824
12 980 4648 39 9	12 19 980 212 20334 43
29 161 39 9 12 253 670	12 161 39 9 29 670
126 2 16 127 6 2 300	10 126 2 76
29 304 212 213 72 12 394 11	72 12 3504 212 471
12 19 345 10 13 122 19 1645 1319 23 39 9	421 39 9 29 79 422 334 62 12 12 128 192 10 522
1299 59 133 11 29	29 1299 133 11
140 370 19 642 2613 19 2308 2309 121 2764 23 586 10 173 23 1106 66	140 370 6953 2106 23 8 9 773 33 267
29 447 162 59	29 19 447 760 72 28 162 59
251 32 785 548 19	12 592 19 23 126 2556 66
29 1596 725 12	29 725 12 241
12 1396 12 127 3056	12 698 23 3056 76
8235 6306	312 5 317 471 247
2207 23 1387	2328 20 187 565 1382 173
12 217 23 6 858 2446	12 19 2375 522 23 59 20 1235 18
771 102 29 255 176 12 16	29 128 106 176 12
606 33 10 79 12 772	472 12 43 33
657 331 172 140 370 4682	202 331 172 224 4682 267
29 679 274 72 6805 2142 16	28 29 82 1475 1164 72 24 76 3883 3019 2142 16
127 6 431 432 536 16	23 347 536 16
29 10 884	29 10 317 884 11
592 19 251 882 248	8 9 431 13 10 882 248
12 142 8770 19 23 43	39 9 23 12 19 14550
29 19 307 591 122 59 23 24	24 23 29 2284
217 12 390 29	856 23 390 29 533
629 163 251 126	599 1011 6719 2135 202 1011
347 72 29 3336 2745 12177 16	12 72 29 68 5 2746 45 335 50
12 19 1794 243 5183 94 565	12 1794 23 10 23 243 87 295 10831 533
12 13 1680 90 271 7412	12 347 1680 58 928
12 1319 421 39 9 14667 66	12 8461 14635 16
12 431 432 1123 988 16	12 988 253 10 1123
48 50 50 48 126 453 23 357 358 357 48 126	282 283 283 282 126 594 117 822 126
29 524 525 74 127 6	29 1817 629 606
909 13 536 10180 16	1310 1311 13 536 20845 903 16
249 122 571 1488 134 1089 2408	5216 2454
1008 1517 334	1862 177 1517 334
29 251 106 12 13 348 29 101 102 12 243 25 16	12 254 12 243 25 16
453 277 459 884 11	29 251 884
12 8 9 1642 29 66	28 12 1642 29 753
1233 29 877 878 32 485 19 59 11	29 447 19 59 1928 32 11
29 4681 106 36 12	29 124 106 36 12
127 110 2 300	169 113 19 2 300
29 126 2731 888	2731 888 19 2436 11 29
12 106 536 43 1827	12 106 536 43
126 276 2918	126 276 215 341 11 2838 1545 276
28 12053 76	28 12 161 2407 575 808 21217
1811 161 6261 12 10 447 29 11	1319 421 12 10 447 29 11
2175 29 243 62 12 12 217 62 29 115 115	29 432 379 465 253 62 12
29 10 317 472 370 66	29 23 10 1478 1105 19
909 13 536 998 4010 16	4099 19 187 79
347 1610 1610	80 472 473 30 4691 791
19753 217 431 432 4 300 11	12 347 1911 16
127 344 161 29 217 836 11	161 163 29 253 10 126 785 548 11
954 12 818 819 29 135 1769 1770 635 10 635	29 161 19 23 135 1769 1770 635 10 635
272 24 5 344 267 267 267 267	24 453 615 29 2114
29 23 998 999 42 19	3095 19 1222 1223 711 23 39 9
29 168 462 12 11	12 1299 29 168 462 11 12 254 16
35 35 19 35 35 62 39 9	115 115 19 2142 62 39 9
837 247 1129 12 43 396 394 395	392 90 227 466 533
12 431 432 867 29 16	29 106 12 431 432 867 29 276
29 128 501 11	29 60 128 955 82
12 176 10 11 29	12 23 1491 176 29 19
29 459 304 12 72 6755 11	29 10 106 459 12 11
23 12 1107 453 23 29 431 447	12 29 253 23 142 1107 19
29 133 134 643 644	599 798 643 644
899 46 781 781 48 23 43 247 248	762 23 162 8612 19 126 247 248
135 136 132 32 90 6 144 66	135 136 137 138 25 6 208 1013 142 1239
453 10 329 17671 29 176 12 1648 852 75	29 217 304 12 1648 852 272 12 3702 1164
620 108 1041 276	1386 110 474 475 276
29 217 106 72 12 337 6 212 213	126 106 72 12 1046 66
1672 4261	787 771 446 421 11 43
12 127 9 1239 4 39 9 253 1430	12 1239 217 39 9 253 23 1430
1662 11 128 15542	4692 11 29 459 342 11
45 226 226 229 140 370	45 226 226 229 11017
39 9 344 19 426 698 23 126 140 370	39 9 517 140 370 267
1555 4314 111 11111	11111
12 592 10 459 2483	12 202 787 10 459 2483
13 14 2680 2681 1188	2680 2681 1188
107 19 2080 967 1643 13 887 647 16	29 1058 13 127 344 647 16
12 8 9 629 127 6 33	12 629 39 9 20 187
29 329 437 23 12 115 115 317 8 9 344	12 115 115 242 23 29 317 532
1242 29 595 12 249 32 227 1564	1242 12 595 29 246 247 32 227 1564
1698 12 23 1315	12 82 1475 8 9 1378 969
12 1928 80 2397 11	12 877 878 19855 19856 11
29 63 11 12 62 43 11	12 62 44 29 63 11
522 75 522 75	1006 12 522 5 130 415 347 16
265 1705 177 3105 804 1491 689 79	804 2235 1491 689 79
12 304 2945 1425 462	28 12 1425 2945 276
1506 1286 191 609 692 1650	1286 191 609 692 1650
300 5483 329 3536 415 12 431 14 127 344 66 831	12 279 887
365 20786 202 161	20786 8 9 314 301
12 127 39 9 212 213	12 459 43 65
12 3332 29 3750 459 173 98 777 16	12 260 29 459 200 25 471
12 193 243 243 122 1359	12 19 14853 76
12 168 29 453 126 126 505 277 1180	252 80 39 9
122 1195 653 19 1570	1597 653 43 373 1068
12 72 107 161 39 9	4 11 39 9 12 72 107
12 127 23 39 9 785 548	23 39 9 678 533
177 146 146 550	146 146 222 1575
12 459 62 12 12 128 10 1555 1500	29 10 1577 19 433 434 12 458 29 350 533
12 122 1801 19	148 2992 2991 12 1800
24 23 153 478 941	24 23 1958 1397
28 3071	277 16 215 126 366
12 762 5847 11	444 12 762 197 1430 11
146 146 1395	133 134 2691 146 146
773 499 11 1045 2649	126 19 926 1747
161 1461 897 229 358 45 358	12 161 897 229 358 45 358
29 13 72 12 5991 11 16	1553 304 12 1676 352 11 16
988 13131 988 971	153 49 1593 432 988 971
12 8 9 787 10 1322 878 66	12 698 10 1322 878
12 122 1801 76	12 122 1801 80 1417 16
28 48 47 46	3138 243 618
87 5 295 20146 23 41 1497 90	4929 810 90 6 295
12 254 29 142 485 67 43 70 16	29 142 485 67 43 70
2319 698 29 698 106 134 19 76 4671 3 4691 276	29 5137 11 276 4671 3 1610 1610 276
12 296 80 115 35	12 309 35 35
328 859 802 2570 1104 4062 1450 2464 279	13060 1063 1141 107 4834 374 1450 19 2464 279
12 317 161 5275 16	12 592 317 7246 16
29 243 161 300 12 3343 67 2006 16	12 202 67 10 173 29 922
35 29 251 884	29 35 251 882 248
126 19 29 1645 4000 12 11	126 19 29 2552 986 12 11 73
12 592 19 9279	12 431 592 299
159 50 23 43	159 50 4 19 39 9 678
12 243 74 75 366	12 243 241
314 29 922 794 10 794	29 161 19 300 12 5178 161 2065 2679
29 126 671 583 533	29 127 23 6454 19 19977
989 1605 8441	691 629 989 1605 1088 2855
296 1251 11	1251 11 276
472 852 7038	472 852 661 1760 1345 925 661 1760 1345
249 29 134 451	249 128 215 1276 59 4261 11
331 172 4883 120 1146 442 4137	691 331 172 1146 442 1732 120 19 3322
12 254 50 781 538 538 23 43 785 548 16	357 358 357 48 19 4902 785 548 23 39 9
29 127 6 1209 114 459 3218 11 189 95 52	1209 114 459 3218 11
435 276 12	12 5182 435 200
29 444 67 10 173 12 161 300	67 2006 12 161 300
29 255 725 12 312 247 533	272 12 403 80 39 9 678
29 106 818 819 12	29 459 818 819 12 66
126 275 19 107 52 122	1685 11 12
29 19 6 174 66	1967 5629
29 431 432 1847 12 454 455 456 16	106 1847 12 454 455 456
48 50 50 48 45 226 226 50 781 623 229 1263	282 283 283 282 45 226 226 229 50 781 623 229
12 215 1958 11	12 592 19 126 1958
1104 101 4682	583 1120 339 1231 422
3467 12 447 536 16	12 447 536 3466 114 16
12 4925 19 344 114 23 761	12 1645 522 23 761
12 459 594 10 459 67 29 32 19 4159 147	29 32 4159 147 12 459 67 16
29 126 106 1642 12	29 347 1642 12 16
29 587 1160 23 24	29 587 1160 262 23 24
48 50 50 48 5253 232 230 175 2866 426 232 230	9428 431 432 374 232 230 175 16 267
12 215 80 32 79 11	5 227 79 253 457
757 322 323 757 320	106 394 522 217 320
500 29 307 308	2175 217 62 29 984
34 360 12 4 1747 11	29 360 12 161 3 499
521 431 432 312 44 76	29 108 712 39 9 76
12 32 2652 248 16	12 1022 612 126 16
73 1424 66	12 254 12 776 1042 127 9 1424 16
4536 4537 1186 4727 102 532	4535 1186 1832 16
140 370 776 583 472 370 5048	426 1105 736 379 5048
12 68 163 100	127 23 24 68 19 592 771 67
304 140 304 140 230 6002 2685	304 140 230 6002
371 1600 8225 3087 12 360 107 4 10 23 107 4	3226 8225 3087 107 360 12 4 274 12 4
12 757 1017 522	12 277 10815
824 12 773 200	173 433 476 1475 773 200 11
12 32 6063 16	12 594 850 1575 315 16
29 595 29 1268 310 279 10 1124 3173	217 23 1268 10 126 29
972 574 124 451 574	28 253 28 29 128 124 451 574
29 10 485 12	29 5 227 253 10 485 12
29 32 2328 384 7762	29 32 90 6 384 406 384 406 230 300
824 382 426 23 10 23 80 32 19250 850	2375 9227 824 173 6823 813 451 381 382 19 140 370 23 1100 317 32 6475 850
1088 543 221 134 39 9 1089	1422 4891 2409 560 2454
29 126 669 636	29 592 19 23 1269 19 66
263 29 4 5967 448 300	263 29 161 5 1024 2600 4727 3950
29 348 12 882 248 11 16	12 882 29 19 248 16
12 647 29 11 276	12 127 344 647 29
426 1188 5919 831	140 370 232 230 5919
426 147 121 23 58	29 426 147 121 23 90
12 13 1421 29 882 565 800 571 16	29 347 406 446 173 12 19 1794 9320 16
29 10 485 3296 1769 2785	29 106 29 106 168 1985 19 626
2283 462 435 276	435 200 11
1675 1568 146 146 1899	177 146 146 190 191
12 1680 52 11 16	12 23 10 23 929 11
49 440 337 421 153 440	657 371 153 440 337 421 49 440
29 348 12 263 29 161 1024 3950	29 348 12 360 29 161 300
28 1061 1061	29 459 462 314 200 11
12 19 345 10 1478 10 126 67	12 126 533 12 19 422 334 23 592 100 66
169 718 29 106 3329	29 106 1226 494
80 933 1470 66	724 457 2229 66
282 283 283 282 691 220 354 232 230 919	329 330 133 134 282 283 283 282 1188 919 267
12 524 525 43 78	12 142 524 525 19 33 448 23 43
10 172 69 70	410 173 130 5 69
2363 235 11 16	274 80 3326 276
12 19 2163 9	12 491 10 491 66
324 302 32 43 907 19 16	25 126 275
29 917 918 12 1592 2448	1592 2448 29 317 915 12 19
246 247 7799 3552	249 23 4843 594 2574 247
34 1398 11 12	12 459 348 29 3490 11
29 83 459 192 200	83 11961 29 82 1475 459 278
29 762 10 485 12 241 459 106 12	29 80 106 12
1141 675 12 629 19 4375	629 39 9 76 12
12 800 227 72 29 682 29 10 106 1362 12	12 800 227 72 29 682
335 159 46 153 1654 1188 32 39 9 8325	158 159 46 153 311 916 232 230 657 1466
12 126 29 23 2952 4652 1202	23 12 16 2608 1202
1087 11165 169	29 2319 2319 134 169 1706 11
45 46 47 48	55 46 47 48 2369 55 46 47 48
106 536 19 945	106 536 3050 93 935
169 314 86 812 990	21596 768 86 812 990
12 1819 785 272 29 922 16	1050 272 12 922
12 37 23 24	12 37 62 44
29 10 106 348 12 4478 43 11	29 10 106 254 12 459 629 39 9
12 263 29 1002 3494	12 23 29 19 169 3494 895
4097 12 74 44	10 676 390 12
12 431 432 2909 134 29 16	12 13 10 13 2909 134 29
2460 669 12 71 291 424	28 12 3 4 6 424
29 518 163 12 23 2150 4912	12 23 2150
12 360 29 24 643 263 3670 1822 227	12 1870 453 23 29 1870
12 787 317 5976 19 16	12 592 19 21854 2816 59
899 965 3639 3639 282 177 422 334 739 739 29	133 134 345 739 739 29
29 62 12 12 2706 18659 29	29 62 12 12 421 39 9 10 955 82
521 914 1352 276	29 4250 1352
12 274 59 276	12 23 10 23 59
29 19 552 553 1872 1649 11	304 552 553 1872 1648 1593
29 421 39 9 459 818 819 12	29 421 39 9 459 1006 76
646 146 146 133 134	146 146 7374
426 462 1203 1290 1235 10 499 11 935	426 56 57 583 1536 11 8 9 313
55 46 47 48 49 283 45 48 2363 285 2000	45 46 47 48 49 50 45 48 2363 285 2000
29 594 524 525 12	29 1032 522 124 453 524 525 12
12 23 6 299 1397	12 592 23 215 299 11
29 83 629 19 33 448 23 272 12 403	29 243 272 12 312 247 533
12 279 522 272 29 312 11	360 12 312 10 2437 11
28 12 200 342 518	12 800 200 5832 5833 6252 1545
8 344 220 354 426 232 230 919	657 353 426 1188 919 272 232 1822 230 19 919 267
634 92 1665 19 1666 634 903 264	14978 2227
28 12 19 455 456 23 24	12 19 3034 23 24 533
23 49 1101 453 23 478 1101	4915 23 49 1101 594 478 1101
29 106 665 12 11	106 665 8 9 313
683 12 142 302 126 10 126	683 12 243 74 75
751 80 230 11	751 709 80 11
657 288 3176 159 48 781 48 45 48 229 226 226	29 8 9 10 13 288 159 48 781 48 45 226 226
45 226 782 1188 1868	55 226 782 1188 2904
161 19 251 1699	107 108 161 453 10 1430
202 10 4183	202 10 625 673 66
829 830 1654 232 230 8 344 7444	8 344 133 134 232 230 1198
29 36 12 317 10 317 884 66	29 431 10 431 432 36 12
3452 48 3639 849 965 23 39 9	3452 282 3639 849 965 23 43 678
72 29 232 1188 276	72 29 232 230
43 43 230 507	43 230 507
29 30 568 338 11 66	28 29 342 11 66
9171 23 25 5 247	17402 23 1331 90 1666
29 10 725 12 403	29 10 106 676 390 12
107 19 5330 217 10 52	29 19 5330 10 1555
444 29 19 933 1	29 19 933 444 1
12 762 799 2042 11	3215 248 19 7 23 39 9
177 169 2356 233 1739 931 220 354	220 354 408 235
12 1314 1032 217 10 254	12 10 104
552 553 1872 202 243 550 574 1057 177	550 1872 243 9266
1006 12 682 5 1160 200	29 161 62 12 682
29 161 29 648 12	1972 239 649 650 665 12 11
73 29 23 169 8665	73 169 8665
10 13 692 23 43 603	421 39 9 14 692 533
12 451 574 24 348 12 243 3387	24 23 12 243 3387 19 59
20963 8 9 629	8 9 629 5931 5776
12 222 1017 140 16	12 277 222 140 1017 16
883 2731 773 955 29	1899 773 955 29
12 243 16 211	12 243 16 169 214 35
105 2988 1236 1188 332 333 608 230 1452 1555 1006 331 172	606 19196 232 230 332 333 334 16
126 601 66 935	10 794 11 126 601
29 41 42 23 174 2283 396	12 101 102 29 23 39 9 40 19 16
29 126 2731 888	126 16231 888 533 29
12 279 7984 29	12 10 459 348 29 15727 12
255 275 19	29 10 106 275 1570
127 6 498	1706 10 52 276
12 217 23 161 7479 11	12 124 457 161 263 252
169 718 176 460 6 690	169 718 1196 2555
682 5 1160 19986	848 72 29 682
28 12 23 29 19 43	28 12 272 29 19 968 23 39 9
453 32 189 6 1582 314	29 1582 314 253 251 126
421 39 9 1635 19 1582 433 426 80 32 933 1470	29 19 426 444 193 243 457 86 440 933
2288 122 1426 1023 3964	8656 212 1080
12 459 824 29 43 10442	94 5 471 5138 808 824 29 39 9 1729 261
1053 11 818 819 29 533	4660 11 16
29 296 861 862 462 142 1245 19 470 59	606 861 862 462 1304 19 296 29
133 134 643 370 1198 20988	1553 134 370 1787 168 213 217 13 20989 19 1228 1347 16 267
361 109 698 87 5 2583	29 698 87 5 2583
260 213 1913	29 647 12 162 1913 355
83 250	83 250 83 250
28 12 634 163 1870 10 1870 76	12 19 6600 126 16
457 1277 45 46 46 47 48 744 1276	1277 45 46 46 47 48 1278
126 276 435	342 518 11 29 342 518 11
140 370 19 917 2415 147 121 23 58	29 19 3978 854 23 58 522 1002
29 106 101 102 12 19 3289 76	12 19 2170 328 76
1413 33 421 39	421 39 9 10 347 629
29 19 451 10 13 3 106 12 11	12 243 29 1001 1153
12 23 29 19 39 9 59 76	29 23 12 19 43 59 66
1298 19 3978 147 121	29 1298 19 917 2415 147 121
813 1338 505 212 48 50 50 48 327 328	10318 4382 282 283 283 282 993
12 296 459 2008 12 19 2483	12 296 10 459 2483
12 451 574 13 10 13 106 106 29 66	12 202 255 29 76
12 32 1017 11010 16	32 44 11010 16
532 698 13 304 12 2146 192 522	29 1475 8 9 969 1121 12 1227
2082 518 8 9 313 533	29 592 19 251 106 647 7579 8 9 313
12 19 2570 1104 300 7841 533	29 108 10 161 3123 11 126 16
297 29 459 67 70	29 459 127 6
431 10 431 432 314 29 161 300	29 161 2732 12 5178 161 5 2187 2679
522 29 108 5 394 314 9934	521 914 314 315 62
12 296 5699 761	12 360 761 2590 19359 66
762 702 134 2208 11	1918 162 4326 19 1183
29 10 106 67 19353	297 255 67
29 296 12 307 308	12 10 734 163 12 23 29 984 16
453 80 1440 1555 66	29 1242 710 2198 457 28 9 1555
55 46 47 48 158 16	282 283 283 282 158 478 782
12 173 2162 317 1596 2027	12 1864 317 14 2027
186 572 462 462 21209	431 885 3161 1031
719 32 5 6	719 32 178 6
679 12 518 163 12 776 1042 10 169 16	12 453 215 169
10 360 12 312 11 467 926	106 360 12 403 12 762 10 360 29 312
12 39 9 678 29 67 10 511	161 19 29 453 67 10 511
169 718 29 19 426 23 39 9 1236	444 91 3397 895 1128 5 5496 253 23 7299 267
45 228 23 282 283 283 282 19 16	55 226 226 23 1266 308 844 19 267
29 19 8436 80 1021	29 457 5105
29 62 43 65 76	39 9 65
477 481 226 657 692 168 709	202 692 168 477 478 226 19 230 707
28 12 173 2162 23 24	818 819 29 12 19 1575 1576 347 16
177 146 146 350	29 459 462 146 146
431 23 12 217 23 299 533	1233 12 202 592 1440 299
12 2317 161 39 9	12 2317 161 11 39 9
671 518 776 1042 9787 19	29 613 776 1042 1672 19 6269
19371 435 241	29 10 106 342
34 275 471 260 1913 355	521 275 3015 276
32 39 9 10 126	32 43 10 2114 16
431 432 1642 12 275 8399 16	297 106 7978 8399
353 1129 463	253 1129 463 11 453 461 66
177 1657 2066 2067	176 29 95 1495
1337 2818 758 565 23 90 120	1337 208 1013 59 261
771 10 519 12 124 29 19 1003	29 23 12 2912 963 163 10 173 19 115 115
2295 106 29 11 249 217 360 29 161	12 246 247 106 29 11 16
72 776 1042 232 230	72 12 940 16587 230
247 4231 800 3151 16654 2540	16654 2540
29 23 10 23 1270	29 32 348 12 595 251 669 16
12 254 29 23 454 882 453 23 1687	12 595 940 23 454 882 453 23 1687
3139 12 317 16	12 317 161 565 355 19 603 23 39 9
1275 3041 230 472 1425 3041 230	225 3041 230
1440 217 1006 12 4964 3171 276	28 12 4964 3171 276
29 106 2476 140 370	29 106 2655 140 370
15314 800 342	1967 342 518 276
29 32 2328 981 106 647 12	647 12 90 6 647 579 10 347 16
29 939 442 11	29 1928 3419 11
505 189 2134 19 948	39 9 535 142 1832
29 462 1932	29 82 1475 462 1932
153 1182 1854 432 379 62 29	176 29 856 1574 433 2402
126 439 358 440 439 636	6749 423 423 423
757 172 140 370 11	10 29 459 172 140 370 11
140 370 56 10134 11 243 397 382 1175 2216 10811 16	426 379 56 2655 11 13 397 382 16
29 459 462 468 2718	459 134 20 11 29
5652 19 538 48 1259 439 46 45 62 43	5652 19 35 35 62 39 9 65
246 247 341 462 29 536 11 18764 126 4728	246 247 1881 536 43 4894 126 533
798 476 8846 8 9 313 267	202 4825 5613 1715 798 5614 267
29 106 429 317 272 12	29 106 272 12 429 317
12 4616 59 1195 169 3611 2879	2878 1582 314 217 23 12 459 200 314 314 19
169 718 392 39 9 247 248 66	1104 1436 247 248
20213 122 1195 7631 216 4723	218 219 222 866 371 29 629 394
29 63 734 29 19 282 283 283 282 147 121 11	29 63 734 29 19 854 11
8 9 17869 163 1249 1110	975 126 168 8 9 739
10 444	23 39 9 10 4790 4355
29 457 20 187 66	29 80 32 20 187
135 1769 1770 276	135 1769 1770 32 80 32 1051
29 10 485 70	29 10 485 20210 592 19
2169 43 2170 328 142 1213 5105	28 141 2169 989 2170 328 66 347 810 4329
29 762 134 451 11	122 1195 254 29 762 836 11
311 312 19 396 431 432 62 62 12 16	80 33 217 106 62 62 12
55 226 226 52 53 180	441 442 80 52 53 180 533
665 370 29 23 592 19	29 665 370 11
29 10 72 12 11 16 29 106	28 12 10 106 29 16
394 395 11 16	12 1928 466 11 16
1006 647 29 62 12 39 9	29 592 19 10 254 29 82 1475 62 12 39 9
12 675 243 23 6037 1949	28 12 8 9 127 9 1958
133 226 153 941	133 6 1133 2076 1133
12 453 80 32 229 358 45 358 126 76	12 444 457 229 358 45 358 126 76
1842 66	2071 20191
29 180 10 795 79 11	457 180 79 11
29 23 12 19 578 59 12 5980	29 818 819 12 29 23 12 19 2421
246 247 393 11	393 11 246 247 1560 90
12 212 213 62 44	12 80 65 16
8 9 220 354 1499 1121 1053 140 370	48 50 50 48 335 228 8 9 220 354 355 334 1116
478 1101 426 202 80 32 2229	457 478 440 2229
7574 23 39 9 678	23 43 678
72 29 1640 5 6	176 29 1640 350
335 478 153 19 159 50 623	282 283 283 282 335 478 153 19 1286 354 831
28 29 606 59 8 344 12 595	12 595 29 59 532
657 353 2105 422 334	56 57 1290 1235 813 1290 1235 345 19 353 5439
29 106 67 205	169 718 3 4 162 2 300
32 243 1188 16	12 243 1188 16
13 176 29 200 1652 5 130 794 16	794 16 13 176 29 464 223 794 16 13 16
29 431 432 629 12 19 454 455 456 16	29 629 12 19 1377 276
11793 29 1050	12 705 421 29 532
133 134 1723	29 459 1178 1403 118
29 106 348 12 9874 29	12 13 36 29 5 1024 16
29 128 251 4967 12 66	29 128 251 447 12 66
126 276 690 10 461 11 461 227 1545 66	126 276 2918
3116 146 146 147 121	133 134 146 146 6853
360 12 312 247 80 785 548	725 12 312 247 74 75
127 6 32 43 2261 66 6596	11094 32 39 9 126 389
263 12 2984	29 23 106 263 12 590 998 19
28 80 2769 11	80 313 266 66
72 29 8315 2448	29 754 320 72 6648 1907 276
12 5 227 253 10 77	12 6 299 5088 12 246 247 77 1536
12 13 176 29 5 130 16	12 903 29 13 176 29 938 939 647 579 16
29 459 161 341 280 11	28 29 342 11 66
1168 10 126 275	1168 215 80 2315 11
187 209 933	177 436 437 4868
29 126 601 106 568 338	29 7293 106 435
540 226 283 781 623 229	540 226 283 781 623 229
161 20815 2 300	168 173 11 5 3519 472 264 2256 173 19 2 300
421 39 9 342 518 433 317 3754	1316 2637 202 536
29 455 456 19	593 12 29 19 455 456
12 296 251 1132	169 1192 296 251 2538 322
12 263 29 19 447 251 592	12 277 447 29
47 478 19 229 358 538 398	1365 335 47 48 2045 1467 964 1364 1948 398
12 23 122 1958 1397	1302 10 1555 19 12 217 23 122 2470
161 1319 1014 23 39 9	161 444
29 106 903 12 115 115	903 12 1003
12 161 19 43	29 161 43 12 161 43
127 344 12 39 9 396 13 511	28 12 7007
224 94 227 87 221	837 247 19 464 223 23 90 227
12 161 19 23 43	28 12 161 12 23 6 44
10208 19	17488 89 52 53 222
29 1943 453 794	361 19 1316 750 705 421 453 794
12 243 241	899 46 539 229 358 45 358 12 243 74 75
29 106 168 350 276	72 29 168 350
29 32 300 360 12 161 12 217 14 67 1002 16	29 32 300 360 12 161
6776 8 9 629	5463 8 9 629
28 126 276 2113 2113	28 126 276 926
8 9 447 12 253 447 2979	202 447 12 253 10 795
2775 2351	32 43 2351
29 13 62 12 39 9	29 719 62 12 43
29 161 43 12 253 670	12 253 67 10 511 29 161 19 23 44
29 453 457 1352	620 453 457 536 535 76
421 39 9 3129 272	151 19 1990 1286 40 23 39 9
757 323 32 29 243	1787 7930 29 243
1818 7231 11	1092 1465 29 3908 9060 629
453 32 24 13 1584 12 1132	28 73 1132 66
169 1192 12 595 20287 23 6 299 790 16	12 23 6 299 790 16
29 347 3340 3702 12 16	28 12 317 4031 29 16
593 12 1534 253 243	771 102 12 32 2909 134 1017 16
29 168 12 23	124 168 168 12 533
12 1645 522 23 761	12 615 761 2114
