762 23 127 1024 300	29 253 260 173 12 762 23 894 300 11
1047 1048 42 19 150 23 43	998 999 42 272 39 9 40 142 676 1286
12 19 552 553 937 8 9 773 33 267	12 1958 16 267 133 192 2114 19 213
62 43 4979	12 1058 23 62 39 9 66
140 370 56 57 10134 11	140 370 56 57 1745 11
55 46 47 48 154 19 1170 1805 612	45 46 47 48 1170 1805 612
12 309 21285 12 101 102 16	12 21285 11 80 32
176 29 116 117 118 72 20822	176 109 1702 72 20822
1055 29 23 12 19 169 3158 470	432 379 1006 62 29 169 3159
12 705 10 705 706 229 358 45 358	12 705 10 1446 2878
28 29 1475 62 12 39 9 76	1475 62 12 43
8101 12 459 29 392	392 12 1015 6461 2122 29
3 133 5 503	304 122 2059 416 1675 5518 574 1326 6035
12 518 163 794 16	12 71 168 76
29 10 317 2	1596 2 19 373 1068
133 134 11863 4419 1031 8259	133 134 4419 1031 8259
12 118 29 10 118 29 304 12 2008 852 11	118 10 118 304 12 8732 11
389 390 355 334 359 140 4444 1116 80 32	169 718 574 804 80 32 1499 1121 1053
12 317 15849 355 1080	304 473 784 355 1080 220 354 519 7
671 518 10 126 446	251 771 446 66
101 102 5311 39 9 40 16	12 254 29 23 43 41 42 16
177 4860	309 1226 494
107 23 10 23 10 447 29 11	296 2957 29 11
29 647 19 23 12	29 106 647 19 23 12
12 23 6 174 878 1193 16	296 6 174 878 1193 66
39 9 583 261 317 1021 1022	44 583 261 317 4688
524 525 29 16	592 19 524 525 29 16
12 3620 499 29 23 10 23 533	29 3620 499 12 296 533
140 370 5133 32 80 32 413	12 23 140 370 574 1160 19
263 29 23 9911	29 124 6 5912 261
29 83 1268 1	29 19 1268 1
29 459 12 739 29	34 12 20691 5 130 29
416 6 413 67	12 253 485 67 39 9 413
454 882 431 432 32 454 455 456 16	2860 10 431 432 32 454 455 456 16
3543 168 6 1124 470	29 251 1414 29 106 168 6 1124 470
334 571 3761 413 130 352	130 352 527 315 413
56 57 2129 1150 19 23 14179 140 370 76	140 370 1274 120 551 140 370 1203 23 2328 208 2073
1759 370 334 707 799 251 122 32 43 8519 16	799 122 5 227 334 707
140 370 2832 2643 358 540 358	405 10 462 170 8460 1347 477 358 546 358
2005 229 358 45 358 12 243 74 75	439 358 229 358 45 358 12 243 74 75
12 13 1055 29 19 882 565 16	1006 734 1154 29 19 882 565
29 536 1017 6601	29 536 1017 1018
12 1496 1017 19 126 16	12 1496 1017 19 532
304 13126 1227 29 67 350	416 1158 192 522 67 16
56 57 10 126 79	1203 10 126 689 935
34 19157	29 573 32 19
263 428 29 760 13 161 29 251 134 451	1553 161 29 10 134 451 16
29 440 358 45 781	29 217 4116 19
29 106 12 82 1475 243 435	106 360 12 435
12 1159 130 3013 11 16	12 28 1160 130 949 16
29 10 106 127 344 647 12	29 2753 459 887 647 12
127 253 10 101 102	10 254 71 11 276
1680 5671 928 12 459 16	12 2384 16
988 971 433 903 264 52 53 222	5 2777 89 58 1330
29 422 334 126 67 16	29 19 422 334 753 67
45 226 478 1619 917 918 47 546 159 1162	45 226 478 23 1100 917 918 47 546 159
1622 636 246 247	246 247 251 836
12 23 9790 1131 16	23 9790 1131 16
176 29 177 832	2316 12 176 29 304 643 370 177
23 10 23 12 721 76	12 309 721 66
29 459 629 12 19 578 59 12 80 3970 16	29 629 12 19 2421
252 28 217 10 312 11 29 459 435 11	29 10 360 12 312 11 29 459 342 518 11
3166 10 1154 12 19 451	29 20904 19 106 12
45 46 47 48 49 50 45 48 832	55 46 47 48 481 283 45 48 19 832 157
989 1605 1088 2855	12 43 253 317 629 16
127 2235 140 370 202 2799 550	552 553 1872 202 243 552 553 574 574 804 133 134
29 10 360 12 275 11	6473 10 360 12 275 11
55 46 47 48 19 641 13 253 32 875	12 32 25 141 641 13 588
12 810 29 76 10 4781 850	80 32 12 29 277 126 4781 850
158 1182 481 544 545	158 782 153 806 281 545
12 19 145 145 120	12 19 145 145 23 58
101 102 29 23 24 11 16	260 260 29 23 24
20959 19 2860 12 32	12 32 524 525 19 8131 16
23 29 19 1773	12 23 29 19 470 471
279 10 922 66 415 116 882 43 11	12 71 10 922 533
29 1946 11 29 126 4261	116 1605 11 126 771 446
169 431 447 12 127 9 14014 19 16	1056 107 108 19 307 22 127 9 14014 19 16
28 396 29 10 101 102	29 592 19 10 254
45 46 47 48 226 941 4091 2833 1236 45 46 47 48	45 46 47 48 49 4091 2835
561 561 4533 252	771 102 453 10 593 739 1089 16
34 173 618 200	173 618 200 11
29 277 447 12 106 12	29 447 12 29 106 12
29 524 525 6446	29 459 6446
12 5980 252	169 507 43 253 254 16
3967 11 16	474 475 11 457 66
12 317 161 300 75	964 358 45 358 12 317 161 300 16
426 1188 80 32 4682 389 390	29 426 309 232 230 332 333 334
12 431 432 10 9718 1079	12 10 79 2682 1453
282 283 283 282 158 782 153 478 1101 426 202	282 283 283 282 158 782 140 370 23 43 56
1675 917 2415 1661	29 177 917 2415 1661
1643 1522 23 29	1847 1522 23 29 11
12 1750 23 373 962 19 16	12 23 373 962 19 16
29 200 1060 126 10 126	29 1060 200
29 32 451 33	29 9653 243 14113
1397 1011 535 8 9 629	3832 8 9 629
432 379 12 217 62 29 1003	432 379 29 217 23 12 1003 11
12 431 592 12188	12 8 9 127 9 12188 66
12 193 243 32 485 19 59 16	1981 29 12 32 485 19 59 16
5936 291 424 522 67	3 4 162 2 300
200 25 574 66 29 108	29 108 459 200 618
12 21287 348 29 21288 1159	29 698 10 200
421 39 9 5097 1032 295 453 32 52 53 1802 76	421 39 9 29 10 13 20525 90 6 1745 5984 76
12 9566 251 126	12 251 32 972 1760
11687 8 9 629	946 947 93 535 202 629
1233 29 249 451 448 10 126	29 19 1268 10 126
335 478 153 7768	335 478 153 23 1100 917 918 7768
392 272 379 247 19 247 248 8 9 344	379 247 32 1883 16
166 1381 8 9 4317 21486	1888 21486 19 92 266
130 352 190 191 1085 1292	130 352 196 2010
2399 2089 9931 5090 16	2399 2089 808 1555 1990 2289 2290 16 267
12 1475 342 518 366	12 435 11 16
12 682 276 279 243 29 9175	12 72 29 17865 5 227
246 247 2468 16	19048 246 247 19 247 248
12 243 241 76 1352 11 16	241 1637 200 1352
29 524 525 12 12 347 3444 29 16	29 524 525 12 521 347 1041 16
134 2208 19 365	1521 520 4540 19 208 355
5051 11 16	193 243 10 11 11 16
29 371 522 253 10 447 12	9452 29 10 447 12
12 23 263 29 32 1137 19 263 10 263	12 263 29 32 671 448 16
68 69 70 72 29 67 126 16	1006 72 29 68 1282 276
5531 23 39 9 42	493 462 32 43 41 42
12 457 25 574 75	457 66 28 12 371 618 522 19 76
12 435 11 80	1811 319 319 435 11 80
6824 118 338	72 29 1178 350 1723
800 161 29 1124 10	28 12 161 29 1124 16
618 32 2210 76	39 9 777 32 1249 1110 19 2447 76
29 795 10 795 6801	29 6801 10 6801
634 163 1644 16	2882 163 1124 16
28 12 202 705 421 76	28 12 705 421 76
472 1425 334 571 472 1425 2974 642	472 1425 933 741 642 334 571
29 800 173 1195 11	29 173 1195 11 16
249 12 19 1268 8 9 344	249 451 448 532
12 485 12722 16	12 485 25 16269
12 126 193 243 90 227	169 718 393 76
12 5875 4059 16	12 511 29 161 2732 16
282 283 283 282 55 46 47 48 87 4091 2833 1236 2128 2129	45 46 47 48 226 941 4091 1021 2835 1236 2084
12 58 180 533	12 83 810 52 53 180 66
12 63 11 29	29 63 128 10 13 63
431 23 29 760 6170 12	106 161 447 12
246 247 341 462 1548	246 247 1858 52 53 1495
12 6600 8 9 344	12 6600 126 16
29 19 642 2613 574 19 626 10 499 11	643 644 574 19 626 32 19 168 1536
29 106 272 12 3375 3143	34 272 12 7451
48 50 50 48 335 159 46 153 19 1759 370 1868	158 159 46 153 2260 406 233
12 295 3876 52 53	12 4452 3876 8854 58
12 864 10 864 66	12 3552
12 3679 29 669	3679 29 669 19 59 23 12 16
48 50 50 48 45 46 47 48 49 229 46 19 56 57	55 46 47 48 49 964 965 851
133 134 426 6248	426 304 832 133 134
2166 19 2764 878 390 62 43 65	282 283 283 282 19 783 965 282 23 24 267
29 82 1475 62 12 43 533	12 19 980 212 62 44
12 771 102 80 3970 470 19 345 1021 11 16	1687 422 334 202 1021 11
177 260 1913 355	133 5 6 3741 19 1913 355
246 247 1881 459 977 16	19358 250
140 370 2230 351	134 2208 426 19045
12 1864 447 29 16	12 161 12 2346
12 127 344 647 29 16	12 19 2519 431 432 126 988 16 415 1643 1522 887 647 29
1899 536 66	535 848 217 800 2610 11 1899 536 66
6397 1228 1347 19 220 354 2124	9352 1228 1347 19 220 354 92 266
536 947 12 317 275 10	12 317 536 947 16
497 127 23 24	168 168 127 23 24 794 276
12 32 319 16	12 32 923 16
12 502 247 58 227 466	837 247 1318 332 1053 29 394 395
29 757 12 19 451	29 23 10 317 459 12 19 20046
12 8 9 10 676 390 29	2280 4302 10 676 390 29 19 603 23 43
29 161 193 243 126 966	29 251 311 312 19
126 106 272 12 722 723 447 66	29 106 272 12 723 447
127 6 426 23 1654 1188 16	127 6 140 370 347 79 311 916 1188 16
12 634 163 10 1644	12 674 675 10 1644
1814 533	29 128 126 106 12 533
29 457 80 126 19 5 247	29 457 4037 173 12 19 126
23 6 39 9 4979 76	23 6 39 9 275 785 471
392 461 462 463 652 29	5 227 1408 652 29
29 263 12 3230 11	29 263 12 32 3230 19 671 518
282 283 283 282 158 226 226 1181 609	335 226 226 4888 50 159 439 538 226 941 4889 19 609
1545 1545 5 317 471	12 1475 568 338 568 338
335 782 153 2992 1760 1203	335 782 153 56 57 917 918
12 347 21526 16	12 2692 1133 126 16
29 277 3778 12 276	29 3778 12 276
196 2008 1085 1019	1403 118 2010 1019
1006 759 133 889 19 230 300	133 230 300 72 9118
66 4743 66 423 423	423 423 423 423 423
1290 334 19 3219 1706 8 9 313	1722 8 9 420
177 9352 1556	133 134 7593 122 980 989 1605 1088 2855 19 629 266 5879
2319 536 1017 535	461 462 394 522 536 1017 535
300 161 1319 421 12 10 23 59	602 12 274 59
421 39 9 454 113 114 10 23 12	444 12 23 470 113 114
217 606 711 16	127 6 126 16
72 4455 69 70 531	12 72 29 68 1282 1004
263 29 161 341 280 276	29 161 2918
2098 665 29 11	29 19 247 127 128 215 2098 11
12 19 5272 23 24	12 101 102 12 19 17 2208 59 23 25 6 16
12 787 161 2732 28 29 10 31 11	28 29 10 31 11
282 283 283 282 272 3138 23 43 968	176 29 161 5 130 282 283 283 282 19 114 3330
2882 163 1107 16	12 518 163 29 634 163 1107 16
29 4324 12 23 705 592 19	29 243 1788 176 12
903 5 130 12 317 5738 39 9 76	12 317 5738 39 9 533
12 459 67 29 99 16	12 106 459 67 29 19 10927 16
7574 23 29	3983 23 29 533
28 217 536 373 1068 126 11 276	536 1570 11
12 243 5877 29 76	12 7077 29 16
12 2610 800 16	1698 592 19 2610 800 16
12 19 2178 23 44	5513 12 2178 19
12 161 10 922	4 10 4 66 12
115 115 62 39 9	12 115 62 43
39 9 23 431 773 586 261	5857 261 32 25 141 267
459 757 172 6 65	1050 72 12 172 6 65
12 249 536 19 43	246 247 32 536 39 9 1570 16
29 954 192 200 275	29 15705 3292
12 5708 243 618	2444 25 574 19
1522 379 76 124	1522 379 124
12 32 43 32 785 548 19 1570	12 32 39 9 907 19 373 1068
12 719 80 32 222 1017 140 276	12 222 1017 140 16
693 1499 1655 1178 19 186 187 92 266	8292 689 79 2876 6824 19 5034
55 226 226 229 283 781 623 229 140 370 19 609	55 226 226 229 50 781 623 229 4907 609
442 6 94 227 1097 19 224	8484 87 94 227 1097 19 464 223
1006 647 12 32 90 2583 11	347 818 819 29 12 3492 11 16
169 718 12 32 44 641 13	12 453 3027 227 44
12 13 3340 3702 19	459 4031 19
507 942 173 12 11 276 127 9 341	127 9 341 2332 12 11
127 574 10 525 4879 12	3276 682 1397 276
29 1756 1300	1300 19 29 411 662 106 2250
691 870 881 5853 1469 1382 879 850	20298 1382 855 329 330 880 881 879 850
12 421 39 9 2317 10 192 522	2317 62 12 444 10 192 522
29 698 522 110 470 19	29 217 23 28 6 470 19
438 485 12 19	277 1756 524 525 12
12 23 10 23 1531	12 296 595 29 634 19 251 1239
1319 421 29 106 168 533	602 29 106
432 379 12 217 62 2878 1582 314	2878 1582 314 744 19 217 23 12 11
12 263 12 384 522 454 455 456 32 43 7852	12 106 725 523 19 454 455 456
2653 12 32 39 9 79	12 32 5 227 79 431 432 16
1642 29 275 6 552 553 276	1642 29 134 1424 276
34 536 535 11	1129 1352 11 29 459 435 11
12 6384 299 6196	12 124 6 299 6196
142 2610 19 23 29 19 451	29 19 451 126 2610 66
19738 133 10 134 11 935	29 19 2765 10 11 8 9 313
243 127 574 243 961	106 243 127 574
522 739 739 29 19 1124 1077 423	3502 2641 1763
29 787 648 12	29 648 12
83 23 1424 56 11 311 266 133 134	133 230 300 124 1424 56 311 266 177
522 5 69 11570 19122	421 12 11570 19122
12 3460 11	12 8 9 127 9 1958
29 10 106 1545 66	29 518 163 29 10 1325 459 1545
12 317 10 317 172 402 345	12 13 10 13 172 1272 345
45 226 226 229 50 781 623 229 48 1259 335	477 478 226 50 781 623 229 50 45 48
12 202 161 2693 209	12 421 39 9 161 14047 533
642 2613 813 19 1842 691 479 173 426	8 9 304 642 643 644 19 494 495 479 173 426
72 29 1640 5 6519 187 209	176 29 725 5 6519 3135
29 126 3816	29 1017 19 251 126
25 574 347 2289 2290 536 535	29 200 1352 11 252
12 317 161 2328 3100 19 355 1080	806 1971 208 355 12 317 12009 300
87 221 222 223 379 332 1053	29 106 652
12 1150 19 3478 227 23 43	273 19 9478 23 39 9
12 19 1503 684 319 895 23 24	12 19 1503 684 319 895 253 243 618
39 9 1645 1319 29 106 348 12 2250	29 106 348 12 2250
12 453 101 102 29 19 169 212 62 43 16	12 254 29 19 169 4648 43 16
444 140 370 1905 3931 1021 122	140 370 19 1905 776 583 1021 169 23 32 39 9 603
29 7041	29 83 106 192 7041 66
293 11188 406 19972 19 785 548	169 451 15489 15489 19 12127
72 29 133 134 7603 507	133 134 19029
451 448 10 1244	126 669 59 66
12 459 1680 270 16	12 1680 10 1680 270
32 4726 16	725 29 23 10 23 32 4726 66
34 8 9 1116 12 76	29 106 272 12 403 29 1326 202 629
411 662 10 836	29 249 1716 1495 19 8333
226 153 941 439 1780	5665 226 153 941 439 1780
12 1017 163 2954 16	12 83 3221 329 330
172 162 422 334	1141 107 422 334
23 672 126 19 521	29 108 253 672 126
29 106 840 19	29 106 722 1123 1123 19 2173
575 29 342 518	12 272 29 435 16
279 1092 1465 11	592 19 279 1776 11
5178 172 6 7014	127 5066 217 13 172
262 10 13 536	28 6 19 674 10 13 536
10 263 606	10 23 606 66
29 19 230 300 120 121	12 32 230 300 120 121 16
11174 11174 2039 12 536 2037 2038 2040	29 246 247 200 536 2037 2038 12 536 2037 2038 2040
432 379 19 432 379	87 812 432 379
116 882 11 43 29 10 104	29 10 101 102 8 9 11
7521 134 451 5 130 794 16	12 431 432 2098 29 134 451 16
12 23 25 6 8903 618	12 23 24 12 371 618 522
12 309 168 499 29	12 15681 29 16
12 128 524 525 67 127 69 70 16	12 524 525 67 25 1158
12 309 675 885	12 431 13 23 32 675 885 19 276
12 23 3026 43 19	12 23 39 9
691 704 232 230 919	3193 1188 332 333 334 2121
29 202 217 127 9 871 76	29 128 10 106 127 344 1300
29 431 432 72 12 68 1282 16	12 13 67 29 68 5 69 70 16
29 23 115 115	107 1003 23 29
246 565 6197	1338 920 285 1370
12 83 2169 39 9 344 19 3289	12 193 243 23 39 9 2171
1903 782 917 918 47 546 159 16	1903 478 23 1100 917 918 1365 540 783
282 283 283 282 415 2501	10 23 48 50 50 48 48 50 50 48 140 632 1146 442
29 142 649 650 12	29 592 217 142 648 12
12 23 454 882 29 705 421	29 595 12 23 454 113 114
29 19 470 455 456 193 243 243 25 574	29 19 1051 200 25 11 29 10 254
10 67 300 66 831	444 2604 10 67 300
347 168 173 16	12 193 243 453 13 168 173 16
447 462 11 12	12 23 29 20607 19 59
3528 1290 1235 236 237 311 422	1431 1231 422 431 432 776 1042 629 16
459 903 811 12 1894 1021 163 589	12 13 1021 163 3 1027 13 5 227 16
29 19 40 23 1185 1186 42 12 19 40 23 25 6	40 272 882 1415 25 6 331 126 76
1811 19 1377 23 1124 470 66 4405	12 23 2210 66 4405
12 243 29 379 804 16	29 8360 23 10 23 32 12 243
606 217 592 19 10 126 275 11 66	28 217 10 126 275 11
671 518 10 1711 328	251 771 446 66
561 561 561 12	561 561 561 561 593 66
1141 675 29 331 485 229 358 45 358	1319 421 29 485 229 358 45 358
148 711 506 19 8400 23 52 53	1955 134 1089 474 437
12 19 1794 23 25 5 247	12 19 882 565 23 90 295 1795
546 358 47 541 1868	546 358 47 541 336 10120
1006 800 227 1918 20 187	1918 20 187
32 58 6 29	32 58 6
12 739 29 634 163 126 168	1391 12 108 739 29 634 163 1644 29 217 251 836
168 168 12 629 19 127 6 16	168 127 6 76
29 524 525 12 1562 1563 19 150	12 251 1566
12 23 29 19 454 455 456 16	12 1847 29 454 455 456 66
2570 1104 140 370 232 230 788	426 1188 127 9 788
29 126 2731 888	1534 243 8688
6741 19082	29 629 105 1040 11 536 3365
12 518 163 126 168 16	12 518 163 12 634 163 1644 16
29 19 426 459 232 2865 11	232 478 941 179 300 2290
11678 3135 202 1640	269 222 23 43
29 106 647 12 415 29 19 1188 10 1709	29 106 647 350 232 230 332 333 334
247 247 1363 12	12 168 246 247
439 46 539 1259 335 50 6124 23 43	899 46 539 849 335 50 1732 120 23 39 9
29 524 525 2214	135 136 137 138 9408 114 235
29 1746 12 435 11	2316 435 11
272 29 161 300 276	12 72 29 922
12 8 9 67 2006 66	12 67 10 599 161 300 16
4 6 169 2 300	4 5 6 197 2 19 290 33
142 1124 19 470 837 41 23 24	142 2210 41
133 134 29 19 493	133 134 29 19 493 133 134 3494 12 861 862
176 29 472 130 1345	1006 304 1345 472 852
905 12 253 161 263 11	263 12 161 19 253 263
12 128 215 1123 11 276	12 438 990 1123 19
32 275 19 126 19	16741 32 431 13 275
29 23 10 23 251 126 168	29 1249 10 1245
12 32 6909 16	12 679 23 665 19 16
1499 356 153	1903 226 355 334 356
739 350 29	29 217 106 348 12 739 29
2444 32 169 315 16	12 1195 867 315 11 16
140 370 7974 10 11 1203 831	426 7974 56 57 1085 792
522 69 126 2985	522 227 413 1004
161 12 23 597 16	12 161 169 149 23 596 594 597 66
12 32 43 20420	12 2590 79
12 459 39 9 396 1894 97 990	12 126 29 106 647 350 39 9 396 134 285 328
12 317 3105 1277 48 336 16	12 317 68 1277 1277 48 336 16
29 124 12 19 276	29 23 12 19 276
12 522 348 29 4057 5 130	348 29 817 817 12
12 317 67 3272 355 16	29 647 12 67 10 5875 4208
2213 447 10 795	29 447 12 7320 270 20735
3902 4891 19 550 474 4552	117 117 5 2 251 2368
522 5 69 1904 1522 126 106 12	1904 1522 106 12 11
12 106 360 29 161 39 9	28 12 459 29 173 2162 161 43
29 877 878 10 243 11	29 192 200 11
28 12 4942 6 3171	28 12 217 72 29 4964 3171 276
29 106 67 12 161 1024 448 300	1006 263 29 161 1461 448 300
12 13 1012 29 12 3492 11 16	29 10 254 12 90 2583 11
12 3 106 162	12 3 3081
263 12 447 329 19893 5496 1501 6547	29 438 447 12 19
12 882 29 19 248 16	12 23 10 23 882 29 248
29 106 348 12 2815 161 300	29 459 314 12 922
254 254	297 254 101 102
12 74 75 5054	12 74 75 161 4162
1475 8 9 272 59 590 998 415 917 227 1785	169 718 29 719 202 676 7572 76
140 370 1675 270 11 935 267	426 4580 11 317 8 9 344 267
282 283 283 282 21311 226 782 1203 52 53 180	282 283 283 282 19 56 57 52 53 180
1645 522 29 524 525 12 524 525 12	29 684 485 12
29 32 227 2641	457 59 254 29 754 2641
101 102 29 524 525 39 9 16	29 485 43 12 431 432 818 819 29 16
28 2706 76	28 421 39 9 76
335 226 917 918 478 440 311 916 933 1470	282 50 50 48 335 226 226 80 32 478 440 2626 2399 16 267
12 217 457 1239 19 396	12 202 127 9 635
243 29 804 1600 374 6 6269	28 12 10231 6269 276
29 243 127 574 76	29 243 127 574 168 499 29 11 16 29 243 4558 76
55 226 226 19 2128 2130 2073	48 50 50 48 45 226 226 32 4410
169 507 12 10 79 536 535 16	12 421 39 9 1787 536 535
31 10 583 11	7554 11 128 459 31
28 12 254 44 533	29 10 254 12 11 938 52 53 1570
12 1958 3459 533	12 23 243 215 1958 11
12 347 3444 29 16	12 3284 72 29 276
12 254 10 101 102	12 101 102 23 10 23
12 173 2162 317 416 1133 16	317 416 1133 16
1263 226 915 140 370 3385 1195 16	1903 481 23 1100 915 426 3385 1195
337 1188 332 333 334 267	329 330 847 1188 919 267
12 72 29 161 6 424	28 12 72 29 5 6
988 956 1852 903 264 52 53 3350	228 782 8575 90 6 295
29 72 12 829 830 470 560 276	72 12 829 830 6 2172 126 10 126
169 471 1669 66	161 461 3175 126 66
12 1012 29 29 19 65 12 254 23 39 9 16	12 254 29 19 65 23 43
29 491 11 16	29 512 491 11
29 667 23 67 10 12 4 19 23 39 9 1478 23 29 453 169 276	29 594 6 1661 1661 67 10 511 12 161 39 9 76
243 12 972 574 29 296 142 635 19	29 23 10 23 493 5147 635
135 1769 1770 635 453 23 4230	29 272 1448 1449 24 1245
202 698 13 348 29 10541	29 126 1424 202 1021 998
2799 1174 1307	2046 2047 1174 1307 831
29 454 455 456 19 4413 12 254 16	12 101 102 29 1377 62 43 16
282 283 283 282 45 87 1130	48 50 50 48 45 782
29 10 161 12	29 679 317 161 12 16
249 23 5531 2029	837 247 23 3649
12 448 1786 1072	12 19 448 1786 251 1555 66
985 163 459 665	202 431 432 787 3082 76
72 29 1812 470 19 1911	6898 454 19 522 272 29 312 247 16
228 228 228 812 116 882 11 39 9	1337 19 208 1013 59 261 32 25 141
12 856 23 800 522 66	522 533 522 533
9926	1422 2409 481 1366 19 134 1089 2408
263 29 161 90 1024 1265 1124 736 767	161 4831 739 29 19 300
249 996 19 1223 248 8 9 344 267	389 470 42 249 2347 8 9 344
29 431 432 5927 6370 16	29 347 2343 6370 16
29 10 485 7451	29 106 360 12 3375 3143
161 459 757 2400	161 74 44 76
29 459 202 62 12	34 1396 19064 16389 13579 4834 1059
12 317 263 606 140 370 1324 16	12 254 127 6 426 19 854 16
48 50 50 48 335 481 782 1802 6652	48 50 50 48 158 481 782 140 370 215 52 265 1705
29 106 304 12 6755 173 11223 574	12 432 421 29 255 276 12 6755 1675 218 219 11875 574
142 1644 19 262 12 595 23 24 76	12 1943 24 142 1644
431 432 127 344 161	347 887 19
28 12 72 29 161 227 39 9 276 467	12 72 29 161 6 2 300 276
29 647 12 35 35 62 39 9	28 247 35 35 62 522
12 536 461 535 11 16	12 12068 11 16
28 202 23 49 440	444 49 440 118 120 1440 1706
12 272 189 41 24 2538 322	29 106 254 12 2538 322 594 107 1132
12 19 65 29 459 337 5 130	34 304 12 337 350 212 213
1124 470 12 254 243 106 43 16 12	28 12 254 29 243 106 39 9 16
291 424 522 67 5 67	12 161 6 2 300
29 698 10 106 360 12 403	29 10 524 525 360 12 403
9357 169 161	29 106 67 979 474 169 161
12 23 39 9 370 1274	12 23 25 4295 1572
428 757 29 11	10 459 29 11
9452 80 242	431 1392 592 19 457 242 19
79 365 161	79 365 161 79 208 355
2213 12 2255 1522 10 101 102	12 101 102 29 251 447 12 16
29 106 647 12 62 43 65	1248 12 62 43 65
10 734 163 12 11	29 671 518 29 10 5168 12 11
168 12 215 377 972 11	760 168 11 12 6870
134 451 217 126	12 251 1555 1500 66
537 19 78	837 247 810 537 33 448 76
2434 689 79 690 19 353 2124	158 228 226 82 79 693 433 476 220 354 2124
1760 6530 12 296 83	12 453 23 850 1575 16
2670 8 9 726	16146 804 269 202 1667
12 4019 163 314 317 1394 1235 776 1042	1967 1394 1235 350 12 776 1042 366
66 1252 126 11 533	1252 304 1710 126 2002 66
12 23 447 29 19 16	15331 39 9
15768 11	800 883 10 462 11
29 1012 12 347 16	28 29 818 819 12
34 8 9 3284 72 135 5 822	532 698 13 272 135 5 822 474 475
12 317 7991 16	12 277 317 7991 16
629 29 1377 126 16	1050 629 29 454 455 456 66
12 431 432 3638 29 19 230 300 16	29 106 159 335 781 781 12
1248 29 19 2573 762 1299 1396 31 11	426 1299 6241 11
249 1047 1048 42 19 2348 8 9 344 267	21425 3588 19 247 1224 42 532
29 2449 13 4149 32 537 19 180	29 106 1021 32 180
29 106 647 12 6 647 579	17525 106 647 12 5 6 647 579 431 432 16
246 247 23 6 126 565 114 16	1141 675 246 247 23 6 126 565 114 263 276
12 8 9 762 10 161 300 11	12 71 762 534 29 11 76
29 126 524 525	29 411 662 485
29 161 29 126 491	29 161 29 19 674 251 491
431 10 431 432 172 5 6 345	12 1050 172 5 6 422 334
12 13 10 13 260 260 12948 415 29 87 94 11	1553 10 13 1774 12 52 122 415 12 6377 11
169 447 1584 73 34 169 447	29 757 12 11 29 459 169 447
883 2731 62 29 115 115	12 719 62 29 1003
12 10 524 525 275 39 9 552 553	34 275 2059 7660
19771 292 1999	4237 680 3224 6355 959 476 290 33
29 128 1391 11	29 217 67 173 11
29 307 591 534 29	29 889 202 347 534 29
390 29 5 130 1004 6122	19729 421 39 9 10 390 29
12 536 373 1068 10 588	28 12 536 1
653 12 1847 29 3034	12 431 432 1847 29 455 456 16
29 128 10 511	127 253 10 511 66
23 10 23 29	12 296 29 19
12 253 80 180 66	12 80 32 180
2950 62 43	12 254 29 35 62 39 9 16
243 455 456 3474 116 626 126 16	2319 2319 19 455 456 3474 116 19
70 531 37 19 3817	12 32 35 35 16
12 502 503 253 887 161	421 39 9 12 502 503 253 127 344 161
12 8040 83 243 618 11 76	35 12 115 83 243 25 574 11 76
29 251 1085 1715	29 1756 449 451
12 431 432 304 12 19 422 334 172 519 1141 107 19 11576 16	13 172 12 19 422 334 16
5 394 275 5 394 275	914 275
29 106 19 23 43	29 106 43
29 3574 11	29 311 7587 3390 11
161 12 23 454 19 453 23 470 19	29 23 454 23 470 12 202 168 192 522 19
28 12 30 1545 276	459 10 1522 12 30 568 338 200 276
2143 2144 506 202 220 354	196 2145 506 8 9 353
1263 782 23 43 192 522 19	59 23 39 9 1227 19
29 161 12 1430 11	12 1430 11 23 592 19 29 161
29 13 2816 12 16	29 277 23 596 29 431 432 2816 12 16
12 62 29 115 115	12 431 432 62 29 115 115 16
29 592 4660 11	29 342 1053 366
406 233 123 11 16	12078 536 517 415 233 270 508 7484 80 32 533
29 433 476 6422 11 467	13176 29 128 10 52
80 32 55 478	296 55 478
32 39 9 79 76	29 431 432 629 43
12 272 159 335 541 98 331 1132	12 272 159 11945 1584 25 6 331 2538 322
172 5 6 126 10 126	5178 172 6 7014
126 106 840	29 106 4704 3034
12 13 360 29 2349 16	29 13 272 12 5 394 2349 16
48 50 50 48 477 335 1259 159 439 1203 5665	282 283 283 282 335 1182 56 57 2363 285 2000
45 782 229 50 781 623 229 3669 1277 48 538	80 5744 173 159 48 781 48 45 48 229 781 781
1105 379 2765 10 1213 333 384 406 4224	140 370 10 1213 333 7279 522 230
131 132 813 2153 24 142 2538 322	135 136 137 138 98 208 1013 5525
12 23 10 23 101 102 29 106 161 447 12	29 6170 12
29 80 416 4635	29 8 9 13 416 4635 76
12 32 43 641 13	4262 12 253 32 39 9 1162
29 13 116 1174 495 12 16 267	29 19 140 370 14 276 626 220 421 2616 1128 12
8 9 1649 426 19 2434 578 579	1649 140 370 1403 118 693 43 92 266 186 187
12 43 23 29 13 647 19	29 347 647 12 43
854 23 2680 29 63 734 11	147 121 23 58 29 64 11
29 19 1499 359 140 7041	29 106 11 938 5 130 1499 356
12 124 29 19 889	29 124 12 19 112
12 1227 533	12 8 9 698 13 192 522
